Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"APOLLO BANCSHARES,INC.""""",Director,Jeffrey Scheck,Vice President,Scheck Alpha LP,2020
"APOLLO BANCSHARES,INC.""""",n/a,Carlos Modia,CFO,Darca LLC,2020
"APOLLO BANCSHARES,INC.""""",n/a,Eddy Arriola,n/a,n/a,2020
"Apollo Bancshares,Inc.""""",Director & Chairman,Eduardo Arriola,Chairman & CEO,Inktel Direct Corporation,2021
"Apollo Bancshares,Inc.""""",Director & Secretary,Richard Dailey,Partner,"Dade Systems,LLP""""",2021
"Apollo Bancshares,Inc.""""",Director,Matthew Adler,Director,"AREP Manager,LLC""""",2021
"Apollo Bancshares,Inc.""""",Director,Robert Elias,Managing Member,"The Elias Law Firm,PLLC""""",2021
"Apollo Bancshares,Inc.""""",Director,William Heffernan,Owner,Culver Road LLC,2021
"Apollo Bancshares,Inc.""""",Director,Luis Hernandez,Founder & Managing Director,Linq Financial Group,2021
"Apollo Bancshares,Inc.""""",Director,Leslie Alan Rozencwaig,Managing Partner,"Rozencwaig & Nadel,LLP""""",2021
"Apollo Bancshares,Inc.""""",Director,"Carlos Herrera,Jr.""""",President,"Fenix Contractors,Inc.""""",2021
"Apollo Bancshares,Inc.""""",Vice President,Jeffrey Scheck,Vice President,Scheck Group,2021
"Apollo Bancshares,Inc.""""",Chairman of the Board,Nicholas Di Tempora,Owner,Yoni Investment,2021
"Apollo Bancshares,Inc.""""",CFO,Carlos Modia,Member,Darca LLC,2021
"Apollo Bancshares,Inc.""""",President,Ramon Rodriguez,Director/Manager,"Intrepid 43,LLC""""",2021
Athens Bancshares Corporation,n/a,Athens Federal Community Bank Employee Stock Ownership Plan,n/a,None,2014
Athens Bancshares Corporation,n/a,Athens Federal Community Bank 401(k) Plan,n/a,None,2014
Athens Bancshares Corporation,Director,Elaine M. Cathcart,Director,Athens Federal Community Bank,2014
Athens Bancshares Corporation,"Director,CEO""","and President"",Jeffrey L. Cunningham""","Director,CEO""","and President"",Omega Investments""",2014
Athens Bancshares Corporation,Director,G. Scott Hannah,Director,Green Farm Partnership,2014
Athens Bancshares Corporation,Director,G. Timothy Howard,Director,Brother Logging Company,2014
Athens Bancshares Corporation,Treasurer and CFO,Michael R. Hutsell,"Vice President,COO""","CFO"",Athens Federal Community Bank""",2014
Athens Bancshares Corporation,n/a,Myra NanDora Jenne,Director,Athens Federal Community Bank,2014
Athens Bancshares Corporation,n/a,"Jay Leggett,Jr.""""",Cleveland City President,Athens Federal Community Bank,2014
Athens Bancshares Corporation,n/a,Ross A. Millsaps,VP and Chief Credit Officer,Athens Federal Community Bank,2014
Athens Bancshares Corporation,Director,M. Darrell Murray,Director,Darrell Murray Auction and Realty Co.,2014
Athens Bancshares Corporation,n/a,Stephen S. Sewell,VP and Chief Lending Officer,Athens Federal Community Bank,2014
Athens Bancshares Corporation,Director,Lyn B. Thompson,Director,Self-employed CPA,2014
Athens Bancshares Corporation,Chairman and Director,Larry D. Wallace,Chairman and Director,Athens Federal Community Bank,2014
Athens Bancshares Corporation,N/A,Athens Federal Community Bank Employee Stock Ownership Plan,N/A,N/A,2015
Athens Bancshares Corporation,N/A,Athens Federal Community Bank 401(k) Plan,N/A,N/A,2015
Athens Bancshares Corporation,Director,Elaine M. Cathcart,"Director,Athens Federal Community Bank""""",Athens Federal Community Bank,2015
Athens Bancshares Corporation,"Director,CEO""","and President"",Jeffrey L. Cunningham""","Director,CEO""",and President,"Athens Federal Community Bank"",Omega Investments (50%)"""
Athens Bancshares Corporation,"Director,CEO""","and President"",Jeffrey L. Cunningham""","Chairman and Director,TiServ""","Inc."",Green Farm Partnership (50%)""",2015
Athens Bancshares Corporation,Director,Raymond A. Grant,"Director,Athens Federal Community Bank""""",Human Resources and Assistant to Director of Athens City Schools,2015
Athens Bancshares Corporation,Director,G. Scott Hannah,"Director,Athens Federal Community Bank""""",Green Farm Partnership (50%),2015
Athens Bancshares Corporation,Director,G. Timothy Howard,"Director,Athens Federal Community Bank""""","President,Howard Brother Logging Company""""",2015
Athens Bancshares Corporation,Treasurer and CFO,Michael R. Hutsell,"Vice President,COO""",CFO,"Athens Federal Community Bank"",N/A"""
Athens Bancshares Corporation,Director,Myra NanDora Jenne,"Director,Athens Federal Community Bank""""","Attorney,Jenne""",Scott & Jenne
Athens Bancshares Corporation,N/A,"Jay Leggett,Jr.""""","Cleveland City President,Athens Federal Community Bank""""",N/A,2015
Athens Bancshares Corporation,N/A,Ross A. Millsaps,"VP and Chief Credit Officer,Athens Federal Community Bank""""",N/A,2015
Athens Bancshares Corporation,Director,M. Darrell Murray,"Director,Athens Federal Community Bank""""",Darrell Murray Auction & Realty Co. (100%),2015
Athens Bancshares Corporation,N/A,Stephen S. Sewell,"VP and Chief Lending Officer,Athens Federal Community Bank""""",N/A,2015
Athens Bancshares Corporation,Director,Lyn B. Thompson,"Director,Athens Federal Community Bank""""",Self-employed CPA (100%),2015
Athens Bancshares Corporation,Chairman and Director,Larry D. Wallace,"Chairman and Director,Athens Federal Community Bank""""",Self-employed consultant,2015
Athens Federal Community Bank,n/a,Athens Federal Community Bank Employee Stock Ownership Plan,n/a,n/a,2016
Athens Federal Community Bank,n/a,Athens Federal Community Bank 401(k) Plan,n/a,n/a,2016
Athens Federal Community Bank,Director,Elaine M. Cathcart,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,"Director,CEO""","and President"",Jeffrey L. Cunningham""","Director,CEO""","and President"",Athens Federal Community Bank","N.A."",2016"""
Athens Federal Community Bank,n/a,Raymond A. Grant,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,G. Scott Hannah,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,G. Timothy Howard,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,Michael R. Hutsell,Treasurer and CFO,"Athens Federal Community Bank,N. A.""""",2016
Athens Federal Community Bank,n/a,Myra NanDora Jenne,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,"Jay Leggett,Jr.""""",Cleveland City President,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,Ross A. Millsaps,VP and Chief Credit Officer,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,M. Darrell Murray,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,Stephen S. Sewell,VP and Chief Lending Officer,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,Lyn B. Thompson,Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Federal Community Bank,n/a,Larry D. Wallace,Chairman and Director,"Athens Federal Community Bank,N.A.""""",2016
Athens Bancshares Corporation,n/a,Athens Federal Community Bank Employee Stock Ownership Plan,n/a,n/a,2017
Athens Bancshares Corporation,n/a,Athens Federal Community Bank 401(k) Plan,n/a,n/a,2017
Athens Bancshares Corporation,n/a,Christopher O. Adams,"Area President McMinn and Monroe Counties with Athens Federal Community Bank,N.A.""""",n/a,2017
Athens Bancshares Corporation,Director,Elaine M. Cathcart,"Director,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,"Director,CEO""","and President"",Jeffrey L. Cunningham""","Director,CEO""",and President,Athens Federal Community Bank
Athens Bancshares Corporation,Director,Raymond A. Grant,"Director,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,Director,G. Scott Hannah,"Director,Athens Federal Community Bank""","N.A."",Green Farm Partnership""",2017
Athens Bancshares Corporation,Director,G. Timothy Howard,"Director,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,Treasurer and CFO,Michael R. Hutsell,"Vice President,COO""",CFO,Athens Federal Community Bank
Athens Bancshares Corporation,Director,Myra NanDora Jenne,"Director,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,n/a,"Jay Leggett,Jr.""""","Cleveland City President,Athens Federal Community Bank""","N.Α."",n/a""",2017
Athens Bancshares Corporation,n/a,Ross A. Millsaps,"VP and Chief Credit Officer,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,Director,M. Darrell Murray,"Director,Athens Federal Community Bank""","N.A."",Darrell Murray Auction & Realty Co.""",2017
Athens Bancshares Corporation,n/a,Stephen S. Sewell,"VP and Chief Lending Officer,Athens Federal Community Bank""","N.A."",n/a""",2017
Athens Bancshares Corporation,Director,Lyn B. Thompson,"Director,Athens Federal Community Bank""","N.A."",Lyn B. Thompson","CPA"",2017"""
Athens Bancshares Corporation,Chairman and Director,Larry D. Wallace,"Chairman and Director,Athens Federal Community Bank""","Ν.Α."",n/a""",2017
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR"",THE PEOPLES BANK""",2014
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR,THE PEOPLES BANK,2014
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,"CURTIS J. CROSBY,JR.""""","VICE CHAIRMAN,SECRETARY-TREASURER""""",THE PEOPLES BANK,2014
ATKINSON COUNTY BANKSHARES CORPORATION,n/a,"CURTIS J. CROSBY,JR.""""",n/a,"PINENEEDLE,LLC""""",2014
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SHEILA HODGES GASKINS,DIRECTOR,THE PEOPLES BANK,2014
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,LAQUIETTA P. GRIFFIN,DIRECTOR,THE PEOPLES BANK,2014
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SIDNEY N. STRICKLAND,DIRECTOR,THE PEOPLES BANK,2014
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR OF"",THE PEOPLES BANK""",2015
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR OF,THE PEOPLES BANK,2015
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,"CURTIS J. CROSBY,JR.""""",GENERAL PARTNER OF,"PINENEEDLE,LLC""",OWNER & PRESIDENT OF SPRINGHEAD PROPERTIES
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SHEILA HODGES GASKINS,DIRECTOR OF,THE PEOPLES BANK,2015
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,LAQUIETTA P. GRIFFIN,DIRECTOR OF,THE PEOPLES BANK,2015
ATKINSON COUNTY BANKSHARES CORPORATION,n/a,SIDNEY N. STRICKLAND,n/a,n/a,2015
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR"",THE PEOPLES BANK""",2017
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR,THE PEOPLES BANK,2017
ATKINSON COUNTY BANKSHARES CORPORATION,n/a,"CURTIS J. CROSBY,JR.""""","VICE CHAIRMAN,SECRETARY-TREASURER DIRECTOR""""","PINENEEDLE,LLC OWNS 50% OF COMMON STOCK OF PINENEEDLE""",LLC OWNS 100% OF COMMON STOCK OF SPRING- HEAD PROP. OWNS 100% OF COMMON STOCK OF PINENEEDLE AVIATION
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CYNTHIA S. MATHEWS,BRANCH MANAGER & DIRECTOR,THE PEOPLES BANK,2017
Atkinson County Bankshares Corporation,President & Director,"CHARLIE W. BRAY,III""""","President,Chief Executive Officer""","& Director"",n/a""",2018
Atkinson County Bankshares Corporation,Director,CELESTE L. BRAY,Loan Clerk & Director,n/a,2018
Atkinson County Bankshares Corporation,Director,"CURTIS J. CROSBY,JR.""""",DIRECTOR OF THE PEOPLES BANK,"PINENEEDLE,LLC""""",2018
Atkinson County Bankshares Corporation,Director,CYNTHIA S. MATHEWS,Branch Manager & Director,ECJ TREE SERVICE INC,2018
Atkinson County Bankshares Corporation,Director,MICHAEL K. PAULK,IT Officer & Director,n/a,2018
Atkinson County Bankshares Corporation,Director,TRACY J. TAYLOR,Customer Service Director,n/a,2018
Atkinson County Bankshares Corporation,Director,SANDRA H. URSREY,Loan Clerk & Director,n/a,2018
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR OF THE PEOPLES BANK"",n/a""",2019
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR OF THE PEOPLES BANK,n/a,2019
ATKINSON COUNTY BANKSHARES CORPORATION,"VICE CHAIRMAN,SECRETARY-TREASURER DIRECTOR""""","CURTIS J. CROSBY,JR.""""","GENERAL PARTNER OF PINENEEDLE,LLC""",OWNER & PRESIDENT OF SPRINGHEAD PROPERTIES,LLC OWNER & PRESIDENT OF PINENEEDLE AVIATION
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CYNTHIA S. MATHEWS,BRANCH MANAGER & DIRECTOR OF THE PEOPLES BANK,ECJ TREE SERVICE INC,2019
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,MICHAEL K. PAULK,IT OFFICER & DIRECTOR OF THE PEOPLES BANK,n/a,2019
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,TRACY J. TAYLOR,CUSTOMER SERVICE & DIRECTOR OF THE PEOPLES BANK,n/a,2019
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SANDRA H. URSREY,LOAN CLERK & DIRECTOR OF THE PEOPLES BANK,n/a,2019
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""""","CBRAY REALTY,LLC""""",2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR,"CBRAY REALTY,LLC""""",2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,"CURTIS J. CROSBY,JR.""""","VICE CHAIRMAN,SECRETARY-TREASURER""""","PINENEEDLE,LLC""""",2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CYNTHIA S. MATHEWS,BRANCH MANAGER & DIRECTOR,ECJ TREE SERVICE INC,2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,MICHAEL K. PAULK,IT OFFICER & DIRECTOR,n/a,2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,TRACY J. TAYLOR,CUSTOMER SERVICE & DIRECTOR,n/a,2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SANDRA H. URSREY,LOAN CLERK & DIRECTOR,n/a,2021
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,JONATHAN D. GUTHRIE,LOAN CLERK & DIRECTOR,n/a,2021
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR"",CBRAY REALTY","LLC"",2022"""
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN CLERK & DIRECTOR,"CBRAY REALTY,LLC""""",2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,"CURTIS J. CROSBY,JR.""""","VICE CHAIRMAN,SECRETARY-TREASURER DIRECTOR""""","PINENEEDLE,LLC""""",2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CYNTHIA S. MATHEWS,BRANCH MANAGER & DIRECTOR,ECJ TREE SERVICE INC,2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,MICHAEL K. PAULK,IT OFFICER & DIRECTOR,n/a,2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,TRACY J. TAYLOR,CUSTOMER SERVICE & DIRECTOR,n/a,2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SANDRA H. URSREY,LOAN CLERK & DIRECTOR,n/a,2022
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,JONATHAN D. GUTHRIE,LOAN CLERK & DIRECTOR,n/a,2022
ATKINSON COUNTY BANKSHARES CORPORATION,PRESIDENT & DIRECTOR,"CHARLIE W. BRAY,III""""","PRESIDENT,CHIEF EXECUTIVE OFFICER""","& DIRECTOR OF THE PEOPLES BANK"",MEMBER & MANAGER OF CBRAY REALTY","LLC"",CBRAY REALTY"
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CELESTE L. BRAY,LOAN OFFICER & DIRECTOR OF THE PEOPLES BANK,"MEMBER & MANAGER OF CBRAY REALTY,LLC""""","CBRAY REALTY,LLC"""""
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,"CURTIS J. CROSBY,JR.""""","VICE CHAIRMAN,DIRECTOR OF THE PEOPLES BANK""""","GENERAL PARTNER OF PINENEEDLE,LLC""",OWNER & PRESIDENT OF SPRINGHEAD PROPERTIES
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,CYNTHIA S. MATHEWS,BRANCH MANAGER & DIRECTOR OF THE PEOPLES BANK,SECRETARY/TREASURER OF ECJ TREE SERVICE INC,ECJ TREE SERVICE INC
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,MICHAEL K. PAULK,IT OFFICER & DIRECTOR OF THE PEOPLES BANK,n/a,n/a
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,TRACY J. TAYLOR,CUSTOMER SERVICE & DIRECTOR OF THE PEOPLES BANK,n/a,n/a
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,SANDRA H. URSREY,LOAN OFFICER DIRECTOR OF THE PEOPLES BANK,n/a,n/a
ATKINSON COUNTY BANKSHARES CORPORATION,DIRECTOR,JONATHON D. GUTHRIE,VICE PRESIDENT DIRECTOR OF THE PEOPLES BANK,n/a,n/a
"Atlantic Capital Bancshares,Inc.""""",Director & Chlef Executive Officer,"Douglas L,Willams""""",Director & Chief Executive Officer,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,Patrick T. Oakes,Chief Financial Officer,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",Director,"Richard A. Oglesby,Jr.""""",Executive Vice President- General Banking Division,Porter Springs Ltd,2017
"Atlantic Capital Bancshares,Inc.""""",Director,"Walter M. Derisa,Jr.""""",n/a,n/a,2017
"Atlantic Capital Bancshares,Inc.""""",Director,Henchy R. Enden,Equity Analyst,n/a,2017
"Atlantic Capital Bancshares,Inc.""""",Director,James H. Graves,Managing Director & Partner,"Erwin,Graves & Jones""","LP"",2017"""
"Atlantic Capital Bancshares,Inc.""""",Director,Douglas J. Hertz,President & Chief Executive Officer,"United Distributors,Inc.""""",2017
"Atlantic Capital Bancshares,Inc.""""",Director,Adam G. Hurwich,Portfolio Manager,"Ulysses Management,LLC""""",2017
"Atlantic Capital Bancshares,Inc.""""",Director,Larry D. Mauldin,Chief Executive Officer,"Mauldin Properties,LLC""""",2017
"Atlantic Capital Bancshares,Inc.""""",Director,R. Charles Shufeldt,Senior Advisor,Brown Brothers Harriman & Company,2017
"Atlantic Capital Bancshares,Inc.""""",Director,Lizanne Thomas,Partner-in-Charge of the Southern Region,Jones Day,2017
"Atlantic Capital Bancshares,Inc.""""",Director,Mariette Edmunds Zakas,"SVP of Strategy,Corporate Development""","and Communications and Human Resources"",Mueller Water Products","Inc."",2017"""
"Atlantic Capital Bancshares,Inc.""""",n/a,Robert Bugbee,Executive Vice President & Chief Credit Officer,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,Kurt Shreiner,Executive Vice President- Corporate Financial Services Division,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,Gary Fleming,Executive Vice President & Chlef Risk Officer,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,Annette Rollins,Executive Vice President & Chief Human Resources Officer,Atlantic Capital Bank,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,"T. Rowe Price Associates,Inc""",",n/a""",n/a,2017
"Atlantic Capital Bancshares,Inc.""""",n/a,"RMB Capital Holdings,LLC""""",n/a,n/a,2017
"Atlantic Capital Bancshares,Inc.""""",Director & Chief Executive Officer,Douglas L. Williams,Director & Chief Executive Officer,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Chief Financial Officer,Patrick T. Oakes,Chief Financial Officer,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President - General Banking Division,"Richard A. Oglesby,Jr.""""",Executive Vice President - General Banking Division,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Director & Chairman,"Walter M. Deriso,Jr.""""",Director & Chairman,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Director,Henchy R. Enden,Equity Analyst,MFP Investors,2018
"Atlantic Capital Bancshares,Inc.""""",Director,James H. Graves,Managing Director & Partner,"Erwin,Graves & Associates""","LP"",2018"""
"Atlantic Capital Bancshares,Inc.""""",Director,Douglas J. Hertz,President & Chief Executive Officer,"United Distributors,Inc.""""",2018
"Atlantic Capital Bancshares,Inc.""""",Director,Larry D. Mauldin,Director,"Mauldin Properties,LLC""""",2018
"Atlantic Capital Bancshares,Inc.""""",Director,R. Charles Shufeldt,Director,Brown Brothers Harriman & Company,2018
"Atlantic Capital Bancshares,Inc.""""",Director,Lizanne Thomas,Partner-in-Charge of the Southern Region,Jones Day,2018
"Atlantic Capital Bancshares,Inc.""""",n/a,Mariette Edmunds Zakas,n/a,"Mueller Water Products,Inc.""""",2018
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Credit Officer,Robert Bugbee,Executive Vice President & Chief Credit Officer,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President - Corporate Financial Services Division,Kurt Shreiner,Executive Vice President - Corporate Financial Services Division,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Risk Officer,Gary Fleming,Executive Vice President & Chief Risk Officer,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Human Resources Officer,Annette Rollins,Executive Vice President & Chief Human Resources Officer,Atlantic Capital Bank,2018
"Atlantic Capital Bancshares,Inc.""""",n/a,"T. Rowe Price Associates,Inc.""""",n/a,n/a,2018
"Atlantic Capital Bancshares,Inc.""""",n/a,"RMB Capital Holdings,LLC""""",n/a,n/a,2018
"Atlantic Capital Bancshares,Inc.""""",n/a,"BlackRock,Inc.""""",n/a,n/a,2018
"Atlantic Capital Bancshares,Inc.""""",Director & Chief Executive Officer,Douglas L. Williams,Director & Chief Executive Officer,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",Chief Financial Officer,Patrick T. Oakes,Chief Financial Officer,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President - General Banking Division,"Richard A. Oglesby,Jr.""""",President,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",Director & Chairman,"Walter M. Deriso,Jr.""""",Director & Chairman,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",Director,Henchy R. Enden,Equity Analyst,MFP Investors,2019
"Atlantic Capital Bancshares,Inc.""""",Director,James H. Graves,Managing Director & Partner,"Erwin,Graves & Jones""","LP"",2019"""
"Atlantic Capital Bancshares,Inc.""""",Director,Douglas J. Hertz,President & Chief Executive Officer,"United Distributors,Inc.""""",2019
"Atlantic Capital Bancshares,Inc.""""",Director,R. Charles Shufeldt,Senior Advisor,Brown Brothers Harriman & Company,2019
"Atlantic Capital Bancshares,Inc.""""",Director,Lizanne Thomas,Partner-in-Charge of the Southern Region,Jones Day,2019
"Atlantic Capital Bancshares,Inc.""""",Director,Mariette Edmunds Zakas,Executive Vice President & Chief Financial Officer,"Mueller Water Products,Inc.""""",2019
"Atlantic Capital Bancshares,Inc.""""",Director,Shantella E Cooper,Executive Director,Atlanta Committee for Progress,2019
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Credit Officer,Robert Bugbee,Executive Vice President & Chief Credit Officer,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,Kurt Shreiner,Executive Vice President - Corporate Financial Services Division,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,Gary Fleming,Executive Vice President & Chief Risk Officer,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,Annette Rollins,Executive Vice President & Chief Human Resources Officer,Atlantic Capital Bank,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,"T. Rowe Price Associates,Inc.""""",n/a,n/a,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,"RMB Capital Holdings,LLC""""",n/a,n/a,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,"BlackRock,Inc.""""",n/a,n/a,2019
"Atlantic Capital Bancshares,Inc.""""",n/a,The Vanguard Group,n/a,n/a,2019
"Atlantic Capital Bancshares,Inc.""""","Director,President & Chief Executive Officer""""",Douglas L. Williams,"Director,President & Chief Executive Officer""""",Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",Chief Financial Officer,Patrick T. Oakes,Chief Financial Officer,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",President,"Richard A. Oglesby,Jr.""""",Executive Vice President - General Banking Division,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",Director & Chairman,"Walter M. Deriso,Jr.""""",Director & Chairman,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",Director,Henchy R. Enden,n/a,Investment Management,2020
"Atlantic Capital Bancshares,Inc.""""",Director,James H. Graves,Equity Analyst,n/a,2020
"Atlantic Capital Bancshares,Inc.""""",Director,Douglas J. Hertz,Managing Director & Partner,"United Distributors,Inc.""""",2020
"Atlantic Capital Bancshares,Inc.""""",Director,Lizanne Thomas,Partner-in-Charge of the Southeastern Region,Jones Day,2020
"Atlantic Capital Bancshares,Inc.""""",Director,Mariette Edmunds Zakas,Executive Vice President & Chief Financial Officer,"Mueller Water Products,Inc.""""",2020
"Atlantic Capital Bancshares,Inc.""""",Director,Shantella E Cooper,Executive Director,Atlanta Committee for Progress,2020
"Atlantic Capital Bancshares,Inc.""""",Director,Thomas M. Holder,Chief Executive Officer & Chairman,"Holder Construction Group,LLC""""",2020
"Atlantic Capital Bancshares,Inc.""""",Director,David H. Eidson,President & Chief Executive Officer,Coxe Curry & Associates,2020
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Credit Officer,Robert Bugbee,Executive Vice President & Chief Credit Officer,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",President,Kurt Shreiner,Executive Vice President - Corporate Financial Services Division,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Risk Officer,Gray Fleming,Executive Vice President & Chief Risk Officer,Atlantic Capital Bank,2020
